geoid,name,population,white,black,asian,occupied_housing_units,pct_white,pct_black,pct_asian,avg_household_size,demographic_group
420032814002,Block Group 2,1822,678,942,0,757,37.21185510428101,51.701427003293084,0.0,2.406869220607662,Majority Black
420032815001,Block Group 1,588,401,140,0,250,68.19727891156462,23.80952380952381,0.0,2.352,Majority White
420032815002,Block Group 2,895,420,351,0,326,46.927374301675975,39.21787709497207,0.0,2.745398773006135,Other or mixed
420032901001,Block Group 1,334,241,5,0,204,72.1556886227545,1.4970059880239521,0.0,1.6372549019607843,Majority White
420032901002,Block Group 2,562,524,27,5,275,93.23843416370107,4.804270462633452,0.8896797153024911,2.0436363636363635,Majority White
420032901003,Block Group 3,893,622,230,0,326,69.6528555431131,25.755879059350505,0.0,2.7392638036809815,Majority White
420032902001,Block Group 1,596,429,15,0,243,71.97986577181209,2.5167785234899327,0.0,2.4526748971193415,Majority White
420032902002,Block Group 2,1102,508,250,242,728,46.098003629764065,22.686025408348456,21.960072595281307,1.5137362637362637,Other or mixed
420032902003,Block Group 3,613,559,19,0,266,91.19086460032626,3.099510603588907,0.0,2.3045112781954886,Majority White
420032902004,Block Group 4,865,396,124,272,279,45.78034682080925,14.335260115606937,31.44508670520231,3.100358422939068,Other or mixed
420032902005,Block Group 5,867,593,262,0,333,68.39677047289504,30.219146482122262,0.0,2.6036036036036037,Majority White
420032904001,Block Group 1,1120,785,240,8,557,70.08928571428571,21.428571428571427,0.7142857142857143,2.0107719928186714,Majority White
420032904002,Block Group 2,1221,870,119,0,588,71.25307125307125,9.746109746109745,0.0,2.076530612244898,Majority White
420032904003,Block Group 3,513,364,149,0,265,70.9551656920078,29.044834307992204,0.0,1.9358490566037736,Majority White
420032904004,Block Group 4,628,523,94,0,401,83.28025477707007,14.968152866242038,0.0,1.5660847880299251,Majority White
420033001001,Block Group 1,886,134,728,0,369,15.124153498871332,82.16704288939052,0.0,2.4010840108401084,Majority Black
420033001002,Block Group 2,1029,457,432,52,282,44.412050534499514,41.98250728862974,5.053449951409135,3.648936170212766,Other or mixed
420033001003,Block Group 3,704,308,305,0,265,43.75,43.32386363636363,0.0,2.6566037735849055,Other or mixed
420033001004,Block Group 4,595,249,18,0,148,41.84873949579832,3.0252100840336134,0.0,4.02027027027027,Other or mixed
420033001005,Block Group 5,507,203,157,87,214,40.03944773175542,30.96646942800789,17.159763313609467,2.369158878504673,Other or mixed
420033102001,Block Group 1,613,572,12,0,226,93.3115823817292,1.9575856443719413,0.0,2.7123893805309733,Majority White
420033102002,Block Group 2,1666,1392,192,71,754,83.55342136854742,11.524609843937576,4.261704681872749,2.2095490716180373,Majority White
420033102003,Block Group 3,1016,1005,11,0,449,98.91732283464567,1.0826771653543308,0.0,2.2628062360801784,Majority White
420033204001,Block Group 1,651,559,23,30,279,85.8678955453149,3.533026113671275,4.608294930875576,2.3333333333333335,Majority White
420033204002,Block Group 2,1191,994,115,50,628,83.45927791771621,9.655751469353484,4.198152812762385,1.8964968152866242,Majority White
420033206001,Block Group 1,1118,1012,11,3,494,90.51878354203936,0.9838998211091234,0.26833631484794274,2.263157894736842,Majority White
420033206002,Block Group 2,1084,1067,3,0,511,98.43173431734317,0.2767527675276753,0.0,2.12133072407045,Majority White
420033207001,Block Group 1,1447,1266,30,0,561,87.4913614374568,2.073255010366275,0.0,2.5793226381461674,Majority White
420033207002,Block Group 2,318,267,4,0,144,83.9622641509434,1.2578616352201257,0.0,2.2083333333333335,Majority White
420034011001,Block Group 1,1687,1603,16,44,696,95.02074688796681,0.948429164196799,2.6081802015411975,2.4238505747126435,Majority White
420034011002,Block Group 2,1098,1025,7,0,488,93.35154826958106,0.6375227686703097,0.0,2.25,Majority White
420034011003,Block Group 3,692,611,24,49,425,88.29479768786128,3.468208092485549,7.08092485549133,1.628235294117647,Majority White
420034011004,Block Group 4,1009,1004,5,0,523,99.50445986124876,0.49554013875123887,0.0,1.9292543021032504,Majority White
420034012001,Block Group 1,303,301,0,0,182,99.33993399339934,0.0,0.0,1.664835164835165,Majority White
420034012002,Block Group 2,1070,833,56,16,527,77.85046728971963,5.233644859813084,1.4953271028037383,2.030360531309298,Majority White
420034012003,Block Group 3,385,373,12,0,262,96.88311688311688,3.116883116883117,0.0,1.4694656488549618,Majority White
420034012004,Block Group 4,895,850,33,0,332,94.97206703910615,3.6871508379888267,0.0,2.6957831325301207,Majority White
420034013001,Block Group 1,1594,1515,34,8,598,95.0439146800502,2.132998745294856,0.5018820577164367,2.6655518394648827,Majority White
420034013002,Block Group 2,611,588,0,13,316,96.23567921440262,0.0,2.127659574468085,1.9335443037974684,Majority White
420034013003,Block Group 3,678,636,21,8,249,93.80530973451327,3.0973451327433628,1.1799410029498525,2.7228915662650603,Majority White
420034020001,Block Group 1,538,512,22,0,287,95.16728624535315,4.089219330855019,0.0,1.8745644599303135,Majority White
420034020002,Block Group 2,739,692,0,0,324,93.64005412719892,0.0,0.0,2.2808641975308643,Majority White
420034020003,Block Group 3,874,675,172,0,472,77.23112128146452,19.679633867276888,0.0,1.8516949152542372,Majority White
420034020004,Block Group 4,1052,1052,0,0,573,100.0,0.0,0.0,1.8359511343804538,Majority White
420034035001,Block Group 1,1211,1156,14,0,520,95.45829892650701,1.1560693641618498,0.0,2.328846153846154,Majority White
420034035002,Block Group 2,638,527,91,0,321,82.60188087774294,14.263322884012538,0.0,1.9875389408099688,Majority White
420034035003,Block Group 3,1138,892,174,0,573,78.38312829525483,15.289982425307556,0.0,1.9860383944153577,Majority White
420034035004,Block Group 4,765,709,0,0,436,92.6797385620915,0.0,0.0,1.7545871559633028,Majority White
420034035005,Block Group 5,534,515,0,0,248,96.44194756554307,0.0,0.0,2.153225806451613,Majority White
420034040001,Block Group 1,1399,1302,39,11,643,93.06647605432451,2.7877055039313796,0.7862759113652609,2.175738724727838,Majority White
420034050001,Block Group 1,1097,1079,0,4,462,98.359161349134,0.0,0.3646308113035551,2.3744588744588744,Majority White
420034060001,Block Group 1,1790,1705,0,4,724,95.25139664804469,0.0,0.22346368715083798,2.472375690607735,Majority White
420034060002,Block Group 2,404,404,0,0,193,100.0,0.0,0.0,2.093264248704663,Majority White
420034070011,Block Group 1,323,323,0,0,197,100.0,0.0,0.0,1.6395939086294415,Majority White
420034070012,Block Group 2,1429,1356,0,0,660,94.89153254023793,0.0,0.0,2.165151515151515,Majority White
420034070013,Block Group 3,2090,2014,12,0,742,96.36363636363636,0.5741626794258373,0.0,2.816711590296496,Majority White
420034070014,Block Group 4,1793,1660,0,0,831,92.58226436140546,0.0,0.0,2.157641395908544,Majority White
420034070021,Block Group 1,1100,1100,0,0,449,100.0,0.0,0.0,2.4498886414253898,Majority White
420034070022,Block Group 2,1382,1344,0,0,652,97.25036179450072,0.0,0.0,2.1196319018404908,Majority White
420034070023,Block Group 3,624,611,8,0,276,97.91666666666667,1.2820512820512822,0.0,2.260869565217391,Majority White
420034070024,Block Group 4,3489,3289,0,0,1438,94.2676984809401,0.0,0.0,2.4262865090403336,Majority White
420034080011,Block Group 1,2138,1835,0,116,701,85.82787652011226,0.0,5.425631431244153,3.049928673323823,Majority White
420034080012,Block Group 2,1896,1754,46,77,709,92.51054852320675,2.4261603375527425,4.061181434599156,2.6741889985895626,Majority White
420034080013,Block Group 3,1616,1610,0,6,655,99.62871287128714,0.0,0.3712871287128713,2.467175572519084,Majority White
420034080021,Block Group 1,2598,2317,0,89,1073,89.18398768283295,0.0,3.4257120862201695,2.4212488350419386,Majority White
420034080022,Block Group 2,1110,1033,0,57,351,93.06306306306307,0.0,5.135135135135135,3.1623931623931623,Majority White
420034080023,Block Group 3,2478,2443,0,0,1123,98.58757062146893,0.0,0.0,2.2065894924309886,Majority White
420034090011,Block Group 1,950,861,17,0,340,90.63157894736842,1.7894736842105263,0.0,2.7941176470588234,Majority White
420034090012,Block Group 2,2622,1951,520,17,757,74.40884820747522,19.832189168573606,0.6483600305110603,3.463672391017173,Majority White
420034090013,Block Group 3,3745,2888,39,499,1287,77.11615487316422,1.041388518024032,13.324432576769025,2.9098679098679097,Majority White
420034090014,Block Group 4,2007,1804,0,148,795,89.88540109616343,0.0,7.3741903338315895,2.5245283018867926,Majority White
420034090021,Block Group 1,2622,2454,81,0,794,93.59267734553775,3.0892448512585813,0.0,3.302267002518892,Majority White
420034090022,Block Group 2,3037,2797,0,129,1038,92.09746460322687,0.0,4.247612775765558,2.9258188824662814,Majority White
420034100001,Block Group 1,1204,1178,10,1,478,97.84053156146179,0.8305647840531561,0.08305647840531562,2.518828451882845,Majority White
420034110011,Block Group 1,1676,1544,0,89,591,92.12410501193317,0.0,5.310262529832936,2.8358714043993234,Majority White
420034110012,Block Group 2,2421,2074,0,171,861,85.66707971912433,0.0,7.063197026022305,2.8118466898954706,Majority White
420034110021,Block Group 1,3373,2510,10,701,1298,74.4144678327898,0.2964719833975689,20.782686036169583,2.598613251155624,Majority White
420034110022,Block Group 2,2647,2028,0,507,1101,76.61503588968644,0.0,19.15375897242161,2.404178019981835,Majority White
420034120021,Block Group 1,2229,1611,10,481,847,72.27456258411844,0.4486316733961418,21.57918349035442,2.6316410861865407,Majority White
420034120022,Block Group 2,2555,2157,8,164,872,84.42270058708415,0.3131115459882583,6.418786692759295,2.930045871559633,Majority White
420034120031,Block Group 1,2151,1670,211,222,662,77.63830776383078,9.809390980939098,10.320781032078104,3.2492447129909365,Majority White
420034120032,Block Group 2,1889,1592,1,149,722,84.27739544732663,0.05293806246691371,7.8877713075701426,2.6163434903047094,Majority White
420034120033,Block Group 3,2384,2123,0,154,789,89.05201342281879,0.0,6.459731543624161,3.0215462610899873,Majority White
420034120041,Block Group 1,1433,1321,24,59,470,92.18422889043964,1.674808094905792,4.117236566643405,3.048936170212766,Majority White
420034120042,Block Group 2,2632,1465,155,913,958,55.661094224924014,5.8890577507598785,34.68844984802432,2.7473903966597075,Majority White
420034131001,Block Group 1,1373,1138,96,57,464,82.88419519300801,6.991988346686089,4.151493080844865,2.959051724137931,Majority White
420034131002,Block Group 2,1707,1588,0,24,841,93.02870533099004,0.0,1.40597539543058,2.029726516052319,Majority White
420034131003,Block Group 3,1420,1075,3,0,491,75.70422535211267,0.2112676056338028,0.0,2.8920570264765786,Majority White
420034131004,Block Group 4,2198,1576,66,301,847,71.70154686078253,3.002729754322111,13.694267515923567,2.5950413223140494,Majority White
420034132011,Block Group 1,751,682,0,69,351,90.81225033288948,0.0,9.18774966711052,2.1396011396011394,Majority White
420034132012,Block Group 2,1307,1155,0,146,430,88.37031369548585,0.0,11.17061973986228,3.0395348837209304,Majority White
420034132013,Block Group 3,1864,1719,19,29,749,92.22103004291846,1.01931330472103,1.555793991416309,2.4886515353805074,Majority White
420034132021,Block Group 1,1111,953,13,24,487,85.77857785778578,1.17011701170117,2.16021602160216,2.2813141683778233,Majority White
420034132022,Block Group 2,1612,1565,15,5,741,97.08436724565757,0.9305210918114144,0.31017369727047145,2.175438596491228,Majority White
420034133001,Block Group 1,1687,1531,24,37,642,90.75281564908121,1.4226437462951986,2.193242442205098,2.627725856697819,Majority White
420034133002,Block Group 2,2288,2140,0,66,961,93.53146853146853,0.0,2.8846153846153846,2.380853277835588,Majority White
420034133003,Block Group 3,543,543,0,0,230,100.0,0.0,0.0,2.360869565217391,Majority White
420034134001,Block Group 1,1361,1287,0,0,543,94.56282145481264,0.0,0.0,2.5064456721915285,Majority White
420034134002,Block Group 2,1288,1059,10,82,576,82.22049689440993,0.7763975155279503,6.366459627329193,2.236111111111111,Majority White
420034134003,Block Group 3,1827,1643,9,71,574,89.9288451012589,0.49261083743842365,3.886152162014231,3.182926829268293,Majority White
420034135001,Block Group 1,629,629,0,0,333,100.0,0.0,0.0,1.8888888888888888,Majority White
420034135002,Block Group 2,2185,1414,9,660,1036,64.71395881006865,0.41189931350114417,30.205949656750573,2.109073359073359,Majority White
420034135003,Block Group 3,1256,960,196,100,549,76.43312101910828,15.605095541401274,7.961783439490445,2.2877959927140257,Majority White
420034135004,Block Group 4,2851,2460,93,258,1420,86.2855138547878,3.2620133286566118,9.049456331111891,2.0077464788732393,Majority White
420034141011,Block Group 1,1810,1723,3,54,682,95.19337016574586,0.16574585635359115,2.983425414364641,2.653958944281525,Majority White
420034141012,Block Group 2,1842,1799,0,0,584,97.66558089033659,0.0,0.0,3.154109589041096,Majority White
420034141013,Block Group 3,675,650,0,25,311,96.29629629629629,0.0,3.7037037037037037,2.170418006430868,Majority White
420034141014,Block Group 4,1207,1157,22,21,437,95.85749792874897,1.8227009113504558,1.739850869925435,2.7620137299771166,Majority White
420034141021,Block Group 1,3427,3064,0,200,1280,89.40764517070323,0.0,5.836008170411438,2.67734375,Majority White
420034141022,Block Group 2,2274,2091,0,0,935,91.95250659630607,0.0,0.0,2.4320855614973262,Majority White
420034141023,Block Group 3,1287,1159,15,34,597,90.05439005439005,1.1655011655011656,2.641802641802642,2.1557788944723617,Majority White
420034142001,Block Group 1,1063,917,18,0,378,86.26528692380056,1.6933207902163687,0.0,2.812169312169312,Majority White
420034142002,Block Group 2,1362,1196,0,0,545,87.81204111600587,0.0,0.0,2.4990825688073395,Majority White
420034142003,Block Group 3,1908,1846,0,0,675,96.75052410901468,0.0,0.0,2.8266666666666667,Majority White
420034142004,Block Group 4,1418,1362,0,42,534,96.05077574047955,0.0,2.9619181946403383,2.655430711610487,Majority White
420034150011,Block Group 1,1161,1121,19,0,383,96.55469422911284,1.636520241171404,0.0,3.031331592689295,Majority White
420034150012,Block Group 2,1328,1150,47,51,503,86.59638554216868,3.539156626506024,3.8403614457831323,2.640159045725646,Majority White
420034150013,Block Group 3,2258,1904,56,248,733,84.32240921169176,2.4800708591674048,10.983170947741364,3.0804911323328787,Majority White
420034150021,Block Group 1,1195,1003,19,105,514,83.93305439330544,1.5899581589958158,8.786610878661088,2.3249027237354087,Majority White
420034150022,Block Group 2,1328,1173,3,20,532,88.32831325301204,0.22590361445783133,1.5060240963855422,2.4962406015037595,Majority White
420034160001,Block Group 1,866,825,0,7,459,95.26558891454965,0.0,0.8083140877598153,1.8867102396514162,Majority White
420034160002,Block Group 2,649,597,0,4,274,91.98767334360555,0.0,0.6163328197226502,2.3686131386861313,Majority White
420034171001,Block Group 1,585,578,0,0,330,98.80341880341881,0.0,0.0,1.7727272727272727,Majority White
420034171002,Block Group 2,783,690,0,0,346,88.12260536398468,0.0,0.0,2.2630057803468207,Majority White
420034171003,Block Group 3,787,730,0,0,388,92.75730622617534,0.0,0.0,2.0283505154639174,Majority White
420034172001,Block Group 1,1200,1166,12,1,568,97.16666666666667,1.0,0.08333333333333333,2.112676056338028,Majority White
420034180001,Block Group 1,1704,1569,2,0,782,92.0774647887324,0.11737089201877934,0.0,2.1790281329923276,Majority White
420034190001,Block Group 1,1327,1217,86,7,503,91.7106254709872,6.480783722682743,0.5275056518462697,2.6381709741550696,Majority White
420034190002,Block Group 2,687,680,0,0,354,98.98107714701601,0.0,0.0,1.9406779661016949,Majority White
420034190003,Block Group 3,1079,1070,0,0,700,99.16589434661724,0.0,0.0,1.5414285714285714,Majority White
420034200001,Block Group 1,1469,1238,12,155,904,84.27501701837986,0.8168822328114363,10.551395507147719,1.625,Majority White
420034211001,Block Group 1,1247,824,0,329,419,66.07858861267042,0.0,26.383319967923015,2.976133651551313,Majority White
420034211002,Block Group 2,891,715,81,36,371,80.24691358024691,9.090909090909092,4.040404040404041,2.4016172506738545,Majority White
420034211003,Block Group 3,2158,1956,0,138,1044,90.63948100092678,0.0,6.39481000926784,2.0670498084291187,Majority White
420034211004,Block Group 4,698,636,41,21,285,91.11747851002865,5.873925501432665,3.008595988538682,2.449122807017544,Majority White
420034212001,Block Group 1,1575,1424,61,66,655,90.41269841269842,3.873015873015873,4.190476190476191,2.404580152671756,Majority White
420034212002,Block Group 2,1011,923,19,36,424,91.29574678536103,1.8793273986152323,3.5608308605341246,2.384433962264151,Majority White
420034212003,Block Group 3,523,468,0,0,253,89.48374760994264,0.0,0.0,2.067193675889328,Majority White
420034212004,Block Group 4,1043,851,18,57,421,81.5915627996165,1.725790987535954,5.465004793863854,2.477434679334917,Majority White
420034220001,Block Group 1,1424,1186,0,118,493,83.28651685393258,0.0,8.286516853932584,2.8884381338742395,Majority White
420034220002,Block Group 2,602,574,0,10,221,95.34883720930233,0.0,1.6611295681063123,2.723981900452489,Majority White
420034220003,Block Group 3,879,815,0,5,292,92.71899886234357,0.0,0.5688282138794084,3.01027397260274,Majority White
420034220004,Block Group 4,2359,2140,0,156,764,90.7164052564646,0.0,6.612971598134803,3.087696335078534,Majority White
420034230001,Block Group 1,991,682,0,309,357,68.81937436932391,0.0,31.180625630676087,2.775910364145658,Majority White
420034230002,Block Group 2,803,803,0,0,382,100.0,0.0,0.0,2.102094240837696,Majority White
420034230003,Block Group 3,1072,985,82,5,450,91.88432835820896,7.649253731343284,0.4664179104477612,2.382222222222222,Majority White
420034240001,Block Group 1,1026,931,1,0,349,90.74074074074075,0.09746588693957114,0.0,2.9398280802292263,Majority White
420034240002,Block Group 2,775,561,133,0,495,72.38709677419355,17.161290322580644,0.0,1.5656565656565657,Majority White
420034240003,Block Group 3,516,417,36,0,381,80.81395348837209,6.976744186046512,0.0,1.3543307086614174,Majority White
420034240004,Block Group 4,829,662,117,8,401,79.8552472858866,14.113389626055488,0.9650180940892642,2.067331670822943,Majority White
420034250001,Block Group 1,924,763,68,16,355,82.57575757575758,7.359307359307359,1.7316017316017316,2.602816901408451,Majority White
420034250002,Block Group 2,815,714,0,0,418,87.60736196319019,0.0,0.0,1.9497607655502391,Majority White
420034250003,Block Group 3,993,896,19,0,583,90.23162134944613,1.9133937562940584,0.0,1.7032590051457976,Majority White
420034250004,Block Group 4,651,622,13,0,334,95.54531490015361,1.9969278033794162,0.0,1.9491017964071857,Majority White
420034263001,Block Group 1,1208,1177,0,0,570,97.43377483443709,0.0,0.0,2.119298245614035,Majority White
420034263002,Block Group 2,2130,1949,14,0,827,91.50234741784037,0.6572769953051644,0.0,2.5755743651753327,Majority White
420034263003,Block Group 3,2777,2613,0,89,1011,94.09434641699676,0.0,3.2048973712639537,2.7467853610286843,Majority White
420034264001,Block Group 1,1041,983,0,0,404,94.42843419788665,0.0,0.0,2.5767326732673266,Majority White
420034264002,Block Group 2,1085,991,13,0,516,91.33640552995392,1.1981566820276497,0.0,2.102713178294574,Majority White
420034264003,Block Group 3,763,709,0,0,401,92.92267365661861,0.0,0.0,1.9027431421446384,Majority White
420034264004,Block Group 4,1273,1144,17,0,644,89.86645718774548,1.335428122545169,0.0,1.9767080745341614,Majority White
420034267001,Block Group 1,743,715,0,8,395,96.23149394347242,0.0,1.0767160161507403,1.8810126582278481,Majority White
420034267002,Block Group 2,1517,1385,35,39,747,91.29861568885958,2.3071852340145025,2.5708635464733027,2.030789825970549,Majority White
420034268001,Block Group 1,1156,1102,0,0,511,95.3287197231834,0.0,0.0,2.2622309197651664,Majority White
420034268002,Block Group 2,2514,2413,2,8,1064,95.98249801113764,0.07955449482895784,0.31821797931583135,2.362781954887218,Majority White
420034268003,Block Group 3,1565,1565,0,0,528,100.0,0.0,0.0,2.9640151515151514,Majority White
420034270001,Block Group 1,1211,1134,53,4,579,93.64161849710983,4.376548307184145,0.33030553261767137,2.09153713298791,Majority White
420034270002,Block Group 2,749,670,9,0,365,89.45260347129506,1.2016021361815754,0.0,2.052054794520548,Majority White
420034270003,Block Group 3,1373,1078,221,59,722,78.5142024763292,16.096139839766934,4.297159504734159,1.9016620498614958,Majority White
420034271001,Block Group 1,1687,1662,0,0,698,98.5180794309425,0.0,0.0,2.4169054441260744,Majority White
420034271002,Block Group 2,1863,1662,0,0,827,89.2109500805153,0.0,0.0,2.252720677146312,Majority White
420034271003,Block Group 3,1792,1663,18,48,753,92.80133928571429,1.0044642857142858,2.6785714285714284,2.3798140770252325,Majority White
420034272001,Block Group 1,1094,1070,0,0,598,97.80621572212065,0.0,0.0,1.8294314381270902,Majority White
420034272002,Block Group 2,705,680,0,0,378,96.45390070921985,0.0,0.0,1.8650793650793651,Majority White
420034272003,Block Group 3,1619,1537,0,0,672,94.93514515132799,0.0,0.0,2.4092261904761907,Majority White
420034272004,Block Group 4,1202,1038,74,0,740,86.35607321131448,6.156405990016639,0.0,1.6243243243243244,Majority White
420034281001,Block Group 1,512,464,0,26,258,90.625,0.0,5.078125,1.9844961240310077,Majority White
420034281002,Block Group 2,596,542,25,0,314,90.93959731543625,4.194630872483222,0.0,1.8980891719745223,Majority White
420034282001,Block Group 1,339,323,0,0,179,95.28023598820059,0.0,0.0,1.893854748603352,Majority White
420034282002,Block Group 2,1753,1605,70,32,794,91.55733029092984,3.993154592127781,1.8254420992584142,2.207808564231738,Majority White
420034291001,Block Group 1,1152,1026,78,5,591,89.0625,6.770833333333333,0.4340277777777778,1.9492385786802031,Majority White
420034291002,Block Group 2,1317,1190,70,0,563,90.3568716780562,5.315110098709187,0.0,2.339253996447602,Majority White
420034292011,Block Group 1,2124,2015,0,15,795,94.86817325800376,0.0,0.7062146892655368,2.671698113207547,Majority White
420034292012,Block Group 2,2830,1932,190,609,1276,68.26855123674912,6.713780918727915,21.519434628975265,2.217868338557994,Majority White
420034292021,Block Group 1,1343,1289,0,29,448,95.97915115413254,0.0,2.1593447505584513,2.997767857142857,Majority White
420034292022,Block Group 2,1352,1310,10,23,629,96.89349112426035,0.7396449704142012,1.7011834319526626,2.149443561208267,Majority White
420034292023,Block Group 3,1711,1626,0,13,665,95.03214494447691,0.0,0.7597895967270601,2.5729323308270677,Majority White
420034293001,Block Group 1,1718,1662,17,0,795,96.74039580908033,0.989522700814901,0.0,2.161006289308176,Majority White
420034293002,Block Group 2,940,898,0,26,584,95.53191489361703,0.0,2.765957446808511,1.6095890410958904,Majority White
420034293003,Block Group 3,3111,2531,69,284,1050,81.35647701703633,2.217936354869817,9.128897460623593,2.962857142857143,Majority White
420034293004,Block Group 4,952,909,17,0,336,95.48319327731092,1.7857142857142858,0.0,2.8333333333333335,Majority White
420034294001,Block Group 1,899,773,0,126,368,85.98442714126807,0.0,14.015572858731923,2.442934782608696,Majority White
420034294002,Block Group 2,1641,1433,44,107,686,87.32480195003046,2.681291895185862,6.52041438147471,2.392128279883382,Majority White
420034294003,Block Group 3,1211,1065,36,0,505,87.943848059455,2.972749793559042,0.0,2.398019801980198,Majority White
420034294004,Block Group 4,628,617,0,11,230,98.2484076433121,0.0,1.7515923566878981,2.7304347826086954,Majority White
420034295001,Block Group 1,1750,1701,0,49,869,97.2,0.0,2.8,2.013808975834292,Majority White
420034295002,Block Group 2,2200,2040,64,53,1205,92.72727272727273,2.909090909090909,2.409090909090909,1.8257261410788381,Majority White
420034295003,Block Group 3,469,469,0,0,253,100.0,0.0,0.0,1.8537549407114624,Majority White
420034296001,Block Group 1,2519,2145,104,44,1133,85.1528384279476,4.128622469233823,1.7467248908296944,2.2233009708737863,Majority White
420034296002,Block Group 2,1075,913,116,0,489,84.93023255813954,10.790697674418604,0.0,2.198364008179959,Majority White
420034297001,Block Group 1,1094,1028,61,0,559,93.96709323583181,5.575868372943328,0.0,1.957066189624329,Majority White
420034297002,Block Group 2,1054,1040,0,7,410,98.67172675521822,0.0,0.6641366223908919,2.5707317073170732,Majority White
420034301001,Block Group 1,728,634,44,0,301,87.08791208791209,6.043956043956044,0.0,2.4186046511627906,Majority White
420034301002,Block Group 2,1214,1142,37,4,672,94.06919275123559,3.047775947281713,0.32948929159802304,1.806547619047619,Majority White
420034302001,Block Group 1,845,815,0,0,395,96.44970414201184,0.0,0.0,2.1392405063291138,Majority White
420034302002,Block Group 2,1728,1494,0,0,674,86.45833333333333,0.0,0.0,2.56379821958457,Majority White
420034302003,Block Group 3,901,751,96,23,402,83.35183129855716,10.654827968923419,2.5527192008879025,2.2412935323383083,Majority White
420034302004,Block Group 4,402,402,0,0,161,100.0,0.0,0.0,2.4968944099378882,Majority White
420034302005,Block Group 5,764,568,57,0,293,74.3455497382199,7.460732984293194,0.0,2.6075085324232083,Majority White
420034311001,Block Group 1,1872,1481,221,19,961,79.11324786324786,11.805555555555555,1.014957264957265,1.9479708636836628,Majority White
420034311002,Block Group 2,1320,1192,110,0,699,90.3030303030303,8.333333333333334,0.0,1.888412017167382,Majority White
420034314001,Block Group 1,1896,1597,116,4,859,84.22995780590718,6.118143459915612,0.2109704641350211,2.207217694994179,Majority White
420034315001,Block Group 1,452,421,14,0,164,93.14159292035399,3.0973451327433628,0.0,2.7560975609756095,Majority White
420034315002,Block Group 2,1164,839,224,9,497,72.07903780068729,19.243986254295532,0.7731958762886598,2.3420523138832996,Majority White
420034315003,Block Group 3,797,693,99,0,623,86.95106649937264,12.421580928481808,0.0,1.2792937399678972,Majority White
420034315004,Block Group 4,685,572,85,14,324,83.5036496350365,12.408759124087592,2.0437956204379564,2.1141975308641974,Majority White
420034323001,Block Group 1,799,775,24,0,357,96.9962453066333,3.0037546933667083,0.0,2.238095238095238,Majority White
420034323002,Block Group 2,1513,1164,231,86,976,76.93324520819564,15.267680105750165,5.684071381361534,1.5502049180327868,Majority White
420034324001,Block Group 1,768,710,39,19,526,92.44791666666667,5.078125,2.4739583333333335,1.4600760456273765,Majority White
420034324002,Block Group 2,737,495,196,0,396,67.16417910447761,26.594301221166894,0.0,1.8611111111111112,Majority White
420034324003,Block Group 3,872,742,85,19,370,85.09174311926606,9.747706422018348,2.1788990825688073,2.3567567567567567,Majority White
420034340001,Block Group 1,942,763,65,14,370,80.99787685774947,6.900212314225053,1.4861995753715498,2.545945945945946,Majority White
420034340002,Block Group 2,977,938,12,3,413,96.00818833162744,1.2282497441146367,0.3070624360286592,2.3656174334140436,Majority White
420034350001,Block Group 1,1444,1284,64,5,600,88.9196675900277,4.43213296398892,0.3462603878116344,2.4066666666666667,Majority White
420034350002,Block Group 2,1014,792,118,0,508,78.10650887573965,11.637080867850099,0.0,1.9960629921259843,Majority White
420034370001,Block Group 1,4059,3767,57,56,1423,92.80610987928061,1.4042867701404287,1.379650160137965,2.8524244553759663,Majority White
420034370002,Block Group 2,3085,2843,46,153,1188,92.15559157212317,1.4910858995137763,4.959481361426256,2.596801346801347,Majority White
420034390001,Block Group 1,1650,1403,44,32,602,85.03030303030303,2.6666666666666665,1.9393939393939394,2.740863787375415,Majority White
420034455001,Block Group 1,1126,940,59,0,415,83.48134991119005,5.239786856127886,0.0,2.7132530120481926,Majority White
420034455002,Block Group 2,1371,1246,5,15,644,90.88256746900073,0.36469730123997085,1.0940919037199124,2.12888198757764,Majority White
420034455003,Block Group 3,1353,1178,31,0,574,87.06577974870657,2.2912047302291203,0.0,2.357142857142857,Majority White
420034460001,Block Group 1,721,654,0,9,268,90.70735090152566,0.0,1.248266296809986,2.6902985074626864,Majority White
420034460002,Block Group 2,861,807,11,14,331,93.72822299651568,1.2775842044134726,1.6260162601626016,2.6012084592145017,Majority White
420034470001,Block Group 1,1570,1408,25,20,638,89.68152866242038,1.5923566878980893,1.2738853503184713,2.4608150470219434,Majority White
420034480001,Block Group 1,1090,830,44,61,579,76.14678899082568,4.036697247706422,5.5963302752293576,1.8825561312607946,Majority White
420034490001,Block Group 1,935,785,0,0,395,83.9572192513369,0.0,0.0,2.367088607594937,Majority White
420034490002,Block Group 2,1375,1281,0,54,631,93.16363636363636,0.0,3.9272727272727272,2.179080824088748,Majority White
420034507001,Block Group 1,1239,1011,43,0,539,81.59806295399515,3.4705407586763517,0.0,2.2987012987012987,Majority White
420034507002,Block Group 2,1662,1224,194,0,872,73.64620938628158,11.672683513838749,0.0,1.9059633027522935,Majority White
420034508001,Block Group 1,901,494,380,18,393,54.827968923418425,42.17536071032186,1.997780244173141,2.292620865139949,Majority White
420034508002,Block Group 2,955,734,173,0,537,76.8586387434555,18.115183246073297,0.0,1.7783985102420856,Majority White
